image_id,image_path,mode,alpha,alpha_eff,mask_mean,psnr,ssim,rec_psnr,rec_ssim,ncc,ber,qr_decoded,frob_predicted,frob_measured,psnr_predicted,weyl_bound_max,mirsky_bound_max
coco_000000002473,images/coco_000000002473.png,svd_yolo,0.01,0.003041960713296512,0.2268845236996124,55.1357000757329,0.9998741002437468,5.580889202191326,0.5972826770890128,0.7359035257654575,0.4011116027832031,0,571.2323345804301,395.90023995951304,51.95115972172452,288.0539487016082,329.80114213982944
coco_000000002473,images/coco_000000002473.png,svd_yolo,0.02,0.006083921426593024,0.2268845236996124,48.28148577173679,0.9992914706400636,10.917229138446915,0.8342911983325404,0.9692691394094974,0.036960601806640625,1,1142.4646691608602,871.5583744075896,45.9305598084449,576.1078974032164,659.6022842796589
coco_000000002473,images/coco_000000002473.png,svd_yolo,0.05,0.015209803566482561,0.2268845236996124,39.672421694644214,0.9965645135481657,14.941147031905986,0.8950702266548834,0.9947904279181716,5.7220458984375e-05,1,2856.1616729021507,2348.278944248319,37.97175963500415,1440.269743508041,1649.0057106991474
coco_000000002473,images/coco_000000002473.png,svd_yolo,0.1,0.030419607132965123,0.2268845236996124,34.1556454245783,0.9879357905566465,12.297253640696495,0.8141849272273491,0.9737488831683352,0.0002899169921875,1,5712.323345804301,4431.885151941553,31.951159721724522,2880.539487016082,3298.0114213982947
coco_000000002532,images/coco_000000002532.png,svd_only,0.001,0.001,1.0,59.52661012135354,0.9998344691207787,3.325488166878473,0.38692122139435053,0.44891677577897215,0.602630615234375,0,187.78425772678605,238.80326630931998,61.61423173914949,94.69351377304604,108.41729174813389
coco_000000002532,images/coco_000000002532.png,svd_only,0.005,0.005,1.0,50.61105302838495,0.9996810260249397,9.379661500054102,0.7916324033328405,0.9567000616581768,0.07906723022460938,1,938.9212886339302,666.5275688221756,47.63483165242911,473.46756886523013,542.0864587406695
coco_000000002532,images/coco_000000002532.png,svd_only,0.01,0.01,1.0,43.317414408038594,0.9992621161144056,15.047265012521747,0.9126782772147891,0.9925074403880165,5.340576171875e-05,1,1877.8425772678604,1543.4765952226162,41.61423173914949,946.9351377304603,1084.172917481339
coco_000000002532,images/coco_000000002532.png,svd_only,0.02,0.02,1.0,36.532491806028055,0.9980954068172613,20.206045350924747,0.9605530566261683,0.9986646243952357,1.1444091796875e-05,1,3755.685154535721,3370.902401434963,35.59363182586987,1893.8702754609205,2168.345834962678
coco_000000002532,images/coco_000000002532.png,svd_only,0.05,0.05,1.0,28.332052421566583,0.9890826637515824,21.95631217460881,0.917522336209814,0.999350878362481,3.0517578125e-05,1,9389.212886339303,8664.991633002308,27.634831652429117,4734.675688652302,5420.864587406695
coco_000000002532,images/coco_000000002532.png,svd_only,0.1,0.1,1.0,22.891929153996,0.9524906153182952,16.43141840122955,0.7634708843872028,0.9953509231077062,0.000156402587890625,1,18778.425772678605,16209.675135547905,21.614231739149496,9469.351377304603,10841.72917481339
coco_000000002532,images/coco_000000002532.png,svd_texture,0.001,0.00023748898006222642,0.15276553340247379,59.52661012135354,0.9998344691207787,5.052767731536388,0.6120030755320345,0.5240417472377489,0.3510894775390625,0,44.59669183927668,238.80326630931998,74.1013624922856,22.488666004469092,25.747912038373155
coco_000000002532,images/coco_000000002532.png,svd_texture,0.005,0.001187444900311132,0.15276553340247379,59.52661012135354,0.9998344691207787,3.0866113210602686,0.35466478075226354,0.4484332371932145,0.6548233032226562,0,222.9834591963834,238.80326630931998,60.121962405565235,112.44333002234545,128.73956019186576
coco_000000002532,images/coco_000000002532.png,svd_texture,0.01,0.002374889800622264,0.15276553340247379,58.89711162639804,0.9998207992758714,2.7157014806980335,0.3014098902054461,0.47344631020461053,0.6866111755371094,0,445.9669183927668,256.75279940051286,54.10136249228561,224.8866600446909,257.4791203837315
coco_000000002532,images/coco_000000002532.png,svd_texture,0.02,0.004749779601244528,0.15276553340247379,51.07106276688189,0.9997042999201903,9.033605225196986,0.777267983060863,0.9463938668304449,0.11196517944335938,1,891.9338367855336,632.1463438160503,48.080762579005984,449.7733200893818,514.958240767463
coco_000000002532,images/coco_000000002532.png,svd_texture,0.05,0.01187444900311132,0.15276553340247379,41.55824616122114,0.9991254271996574,16.587065777712684,0.930580777673422,0.9955968659814498,1.9073486328125e-05,1,2229.834591963834,1889.9854496794412,40.121962405565235,1124.4333002234546,1287.3956019186578
coco_000000002532,images/coco_000000002532.png,svd_texture,0.1,0.02374889800622264,0.15276553340247379,34.930941675653,0.997481315240694,21.181681012309337,0.9660138906896839,0.9990814873761389,1.1444091796875e-05,1,4459.669183927668,4053.4394037656466,34.10136249228561,2248.866600446909,2574.7912038373156
coco_000000002532,images/coco_000000002532.png,svd_yolo,0.001,0.00024001828245452138,0.1555758693939126,59.52661012135354,0.9998344691207787,5.045195917406609,0.6110342378610623,0.523490224981165,0.3511085510253906,0,45.071655011580376,238.80326630931998,74.009345266025,22.72817453539007,26.022132153757852
coco_000000002532,images/coco_000000002532.png,svd_yolo,0.005,0.0012000914122726068,0.1555758693939126,59.52661012135354,0.9998344691207787,3.0729793037462363,0.35274730965325235,0.448531638136357,0.6555328369140625,0,225.35827505790184,238.80326630931998,60.02994517930462,113.64087267695035,130.11066076878924
